national_dex_num,CODE,SERIAL,NAME,FORM,TYPE1,TYPE2,CATEGORY,COLOR,ABILITY1,ABILITY2,ABILITY HIDDEN,GENERATION,LEGENDARY,MEGA,HEIGHT,WEIGHT,HP,ATK,DEF,SP ATK,SP DEF,SPD,TOTAL
865,1,86501,Sirfetch'd,,Fighting,,Wild Duck,White,Steadfast,,Scrappy,8,0,0,0.8,117,62,135,95,68,82,65,507
866,1,86601,Mr. Rime,,Ice,Psychic,Comedian,Purple,Tangled Feet,Screen Cleaner,Ice Body,8,0,0,1.5,58.2,80,85,75,110,100,70,520
867,1,86701,Runerigus,,Ground,Ghost,Grudge,Grey,Wandering Spirit,,,8,0,0,1.6,66.6,58,95,145,50,105,30,483
868,1,86801,Milcery,,Fairy,,Cream,White,Sweet Veil,,Aroma Veil,8,0,0,0.2,0.3,45,40,40,50,61,34,270
869,1,86901,Alcremie,Caramel Swirl Berry,Fairy,,Cream,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,2,86902,Alcremie,Caramel Swirl Clover,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,3,86903,Alcremie,Caramel Swirl Flower,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,4,86904,Alcremie,Caramel Swirl Love,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,5,86905,Alcremie,Caramel Swirl Ribbon,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,6,86906,Alcremie,Caramel Swirl Star,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,7,86907,Alcremie,Caramel Swirl Strawberry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,8,86908,Alcremie,Lemon Cream Berry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,9,86909,Alcremie,Lemon Cream Clover,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,10,86910,Alcremie,Lemon Cream Flower,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,11,86911,Alcremie,Lemon Cream Love,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,12,86912,Alcremie,Lemon Cream Ribbon,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,13,86913,Alcremie,Lemon Cream Star,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,14,86914,Alcremie,Lemon Cream Strawberry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,15,86915,Alcremie,Matcha Cream Berry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,16,86916,Alcremie,Matcha Cream Clover,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,17,86917,Alcremie,Matcha Cream Flower,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,18,86918,Alcremie,Matcha Cream Love,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,19,86919,Alcremie,Matcha Cream Ribbon,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,20,86920,Alcremie,Matcha Cream Star,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,21,86921,Alcremie,Matcha Cream Strawberry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,22,86922,Alcremie,Mint Cream Berry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,23,86923,Alcremie,Mint Cream Clover,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,24,86924,Alcremie,Mint Cream Flower,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,25,86925,Alcremie,Mint Cream Love,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,26,86926,Alcremie,Mint Cream Ribbon,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,27,86927,Alcremie,Mint Cream Star,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,28,86928,Alcremie,Mint Cream Strawberry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,29,86929,Alcremie,Rainbow Swirl Berry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,30,86930,Alcremie,Rainbow Swirl Clover,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,31,86931,Alcremie,Rainbow Swirl Flower,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,32,86932,Alcremie,Rainbow Swirl Love,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,33,86933,Alcremie,Rainbow Swirl Ribbon,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,34,86934,Alcremie,Rainbow Swirl Star,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,35,86935,Alcremie,Rainbow Swirl Strawberry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,36,86936,Alcremie,Ruby Cream Berry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,37,86937,Alcremie,Ruby Cream Clover,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,38,86938,Alcremie,Ruby Cream Flower,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,39,86939,Alcremie,Ruby Cream Love,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,40,86940,Alcremie,Ruby Cream Ribbon,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,41,86941,Alcremie,Ruby Cream Star,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,42,86942,Alcremie,Ruby Cream Strawberry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,43,86943,Alcremie,Ruby Swirl Berry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,44,86944,Alcremie,Ruby Swirl Clover,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,45,86945,Alcremie,Ruby Swirl Flower,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,46,86946,Alcremie,Ruby Swirl Love,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,47,86947,Alcremie,Ruby Swirl Ribbon,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,48,86948,Alcremie,Ruby Swirl Star,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,49,86949,Alcremie,Ruby Swirl Strawberry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,50,86950,Alcremie,Vanilla Cream Strawberry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,51,86951,Alcremie,Salted Cream Berry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,52,86952,Alcremie,Salted Cream Clover,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,53,86953,Alcremie,Salted Cream Flower,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,54,86954,Alcremie,Salted Cream Love,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,55,86955,Alcremie,Salted Cream Ribbon,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,56,86956,Alcremie,Salted Cream Star,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,57,86957,Alcremie,Salted Cream Strawberry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,58,86958,Alcremie,Vanilla Cream Berry,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,59,86959,Alcremie,Vanilla Cream Clover,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,60,86960,Alcremie,Vanilla Cream Flower,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,61,86961,Alcremie,Vanilla Cream Love,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,62,86962,Alcremie,Vanilla Cream Ribbon,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,63,86963,Alcremie,Vanilla Cream Star,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
869,64,86964,Alcremie,Gigantamax,Fairy,,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495
870,1,87001,Falinks,,Fighting,,Formation,Yellow,Battle Armor,,Defiant,8,0,0,3,62,65,100,100,70,60,75,470
871,1,87101,Pincurchin,,Electric,,Sea Urchin,Purple,Lightning Rod,,Electric Surge,8,0,0,0.3,1,48,101,95,91,85,15,435
872,1,87201,Snom,,Ice,Bug,Worm,White,Shield Dust,,Ice Scales,8,0,0,0.3,3.8,30,25,35,45,30,20,185
873,1,87301,Frosmoth,,Ice,Bug,Frost Moth,White,Shield Dust,,Ice Scales,8,0,0,1.3,42,70,65,60,125,90,65,475
874,1,87401,Stonjourner,,Rock,,Big Rock,Grey,Power Spot,,,8,0,0,2.5,520,100,125,135,20,20,70,470
875,1,87501,Eiscue,Ice Face,Ice,,Penguin,Blue,Ice Face,,,8,0,0,1.4,89,75,80,110,65,90,50,470
875,2,87502,Eiscue,Noice Face,Ice,,,Blue,Ice Face,,,8,0,0,1.4,89,75,80,70,65,50,130,470
876,1,87601,Indeedee M,,Psychic,Normal,Emotion,Purple,Inner Focus,Synchronize,Psychic Surge,8,0,0,0.9,28,60,65,55,105,95,95,475
876,2,87602,Indeedee F,,Psychic,Normal,,Purple,Own Tempo,Synchronize,Psychic Surge,8,0,0,0.9,28,70,55,65,95,105,85,475
877,1,87701,Morpeko,Full Belly,Electric,Dark,Two-Sided,Yellow,Hunger Switch,,,8,0,0,0.3,3,58,95,58,70,58,97,436
877,2,87702,Morpeko,Hangry,Electric,Dark,,Yellow,Hunger Switch,,,8,0,0,0.3,3,58,95,58,70,58,97,436
878,1,87801,Cufant,,Steel,,Copperderm,Yellow,Sheer Force,,Heavy Metal,8,0,0,1.2,100,72,80,49,40,49,40,330
879,1,87901,Copperajah,,Steel,,Copperderm,Green,Sheer Force,,Heavy Metal,8,0,0,3,650,122,130,69,80,69,30,500
879,2,87902,Copperajah,Gigantamax,Steel,,,Green,Sheer Force,,Heavy Metal,8,0,0,3,650,122,130,69,80,69,30,500
880,1,88001,Dracozolt,,Electric,Dragon,Fossil,Green,Volt Absorb,Hustle,Sand Rush,8,0,0,1.8,190,90,100,90,80,70,75,505
881,1,88101,Arctozolt,,Electric,Ice,Fossil,Blue,Volt Absorb,Static,Slush Rush,8,0,0,2.3,150,90,100,90,90,80,55,505
882,1,88201,Dracovish,,Water,Dragon,Fossil,Green,Water Absorb,Strong Jaw,Sand Rush,8,0,0,2.3,215,90,90,100,70,80,75,505
883,1,88301,Arctovish,,Water,Ice,Fossil,Blue,Water Absorb,Ice Body,Slush Rush,8,0,0,2,175,90,90,100,80,90,55,505
884,1,88401,Duraludon,,Steel,Dragon,Alloy,White,Light Metal,Heavy Metal,Stalwart,8,0,0,1.8,40,70,95,115,120,50,85,535
884,2,88402,Duraludon,Gigantamax,Steel,Dragon,,White,Light Metal,Heavy Metal,Stalwart,8,0,0,1.8,40,70,95,115,120,50,85,535
885,1,88501,Dreepy,,Dragon,Ghost,Lingering,Green,Clear Body,Infiltrator,Cursed Body,8,0,0,0.5,2,28,60,30,40,30,82,270
886,1,88601,Drakloak,,Dragon,Ghost,Caretaker,Green,Clear Body,Infiltrator,Cursed Body,8,0,0,1.4,11,68,80,50,60,50,102,410
887,1,88701,Dragapult,,Dragon,Ghost,Stealth,Green,Clear Body,Infiltrator,Cursed Body,8,0,0,3,50,88,120,75,100,75,142,600
888,1,88801,Zacian,Hero of Many Battles,Fairy,,Warrior,Blue,Intrepid Sword,,,8,1,0,2.8,110,92,120,115,80,115,138,660
888,2,88802,Zacian,Crowned Sword,Fairy,Steel,,Blue,Intrepid Sword,,,8,1,0,2.8,355,92,150,115,80,115,148,700
889,1,88901,Zamazenta,Hero of Many Battles,Fighting,,Warrior,Red,Dauntless Shield,,,8,1,0,2.9,210,92,120,115,80,115,138,660
889,2,88902,Zamazenta,Crowned Shield,Fighting,Steel,,Red,Dauntless Shield,,,8,1,0,2.9,785,92,120,140,80,140,128,700
890,1,89001,Eternatus,,Poison,Dragon,Gigantic,Purple,Pressure,,,8,1,0,2,950,140,85,95,145,95,130,690
890,2,89002,Eternatus,Eternamax,Poison,Dragon,,Purple,Pressure,,,8,1,0,2,950,140,85,95,145,95,130,690
891,1,89101,Kubfu,,Fighting,,Wushu,Grey,Inner Focus,,,8,1,0,0.6,12,60,90,60,53,50,72,385
892,1,89201,Urshifu,Single Strike Style,Fighting,Dark,Wushu,Grey,Unseen Fist,,,8,1,0,1.9,105,100,130,100,63,60,97,550
892,2,89202,Urshifu,Rapid Strike Style,Fighting,Water,,Grey,Unseen Fist,,,8,1,0,1.9,105,100,130,100,63,60,97,550
893,1,89301,Zarude,,Dark,Grass,Rogue Monkey,Green,Leaf Guard,,,8,1,0,1.8,70,105,120,105,70,95,105,600
894,1,89401,Regieleki,,Electric,,Electron,Yellow,Transistor,,,8,1,0,1.2,145,80,100,50,100,50,200,580
895,1,89501,Regidrago,,Dragon,,Dragon Orb,Green,Dragon's Maw,,,8,1,0,2.1,200,200,100,50,100,50,80,580
896,1,89601,Glastrier,,Ice,,Wild Horse,White,Chilling Neigh,,,8,1,0,2.2,800,100,145,130,65,110,30,580
897,1,89701,Spectrier,,Ghost,,Swift Horse,Black,Grim Neigh,,,8,1,0,2,44.5,100,65,60,145,80,130,580
898,1,89801,Calyrex,,Psychic,Grass,King,Green,Unnerve,,,8,1,0,1.1,7.7,100,80,80,80,80,80,500
898,2,89802,Calyrex,Ice Rider,Psychic,Ice,High King,White,As One,,,8,1,0,2.4,809.1,100,165,150,85,130,50,680
898,3,89803,Calyrex,Shadow Rider,Psychic,Ghost,High King,Black,As One,,,8,1,0,2.4,53.6,100,85,80,165,100,150,680
899,1,89901,Wyrdeer,,Normal,Psychic,Big Horn,Grey,Intimidate,Frisk,Sap Sipper,8,0,0,1.8,95.1,103,105,72,105,75,65,525
900,1,90001,Kleavor,,Bug,Rock,Axe,Brown,Swarm,Sheer Force,Sharpness,8,0,0,1.8,89,70,135,95,45,70,85,500
901,1,90101,Ursaluna,,Ground,Normal,Peat,Brown,Guts,Bulletproof,Unnerve,8,0,0,2.4,290,130,140,105,45,80,50,550
901,2,90102,Ursaluna,Bloodmoon,Ground,Normal,Peat,Brown,Mind's Eye,,,9,0,0,2.7,333,113,70,120,135,65,52,555
902,1,90201,Basculegion,Male,Water,Ghost,Big Fish,Green,Swift Swim,Adaptability,Mold Breaker,8,0,0,3,110,120,112,65,80,75,78,530
902,2,90202,Basculegion,Female,Water,Ghost,,Green,Swift Swim,Adaptability,Mold Breaker,8,0,0,3,110,120,92,65,100,75,78,530
903,1,90301,Sneasler,,Fighting,Poison,Free Climb,Blue,Pressure,Unburden,Poison Touch,8,0,0,1.3,43,80,130,60,40,80,120,510
904,1,90401,Overqwil,,Dark,Poison,Pin Cluster,Black,Poison Point,Swift Swim,Intimidate,8,0,0,2.5,60.5,85,115,95,65,65,85,510
905,1,90501,Enamorus,Incarnate Forme,Fairy,Flying,Love-Hate,Pink,Cute Charm,,Contrary,8,1,0,1.6,48,74,115,70,135,80,106,580
905,2,90502,Enamorus,Therian Forme,Fairy,Flying,,Pink,Overcoat,,,8,1,0,1.6,48,74,115,110,135,100,46,580
906,1,90601,Sprigatito,,Grass,,Grass Cat,Green,Overgrow,Protean,,9,0,0,0.4,4.1,40,61,54,45,45,65,310
907,1,90701,Floragato,,Grass,,Grass Cat,Green,Overgrow,Protean,,9,0,0,0.9,12.2,61,80,63,60,63,83,410
908,1,90801,Meowscarada,,Grass,Dark,Magician,Green,Overgrow,Protean,,9,0,0,1.5,31.2,76,110,70,81,70,123,530
909,1,90901,Fuecoco,,Fire,,Fire Croc,Orange,Blaze,Unaware,,9,0,0,0.4,9.8,67,45,59,63,40,36,310
910,1,91001,Crocalor,,Fire,,Fire Croc,Orange,Blaze,Unaware,,9,0,0,1,30.7,81,55,78,90,58,49,411
911,1,91101,Skeledirge,,Fire,Ghost,Singer,Orange,Blaze,Unaware,,9,0,0,1.6,326.5,104,75,100,110,75,66,530
912,1,91201,Quaxly,,Water,,Duckling,Blue,Torrent,Moxie,,9,0,0,0.5,6.1,55,65,45,50,45,50,310
913,1,91301,Quaxwell,,Water,,Practicing,Blue,Torrent,Moxie,,9,0,0,1.2,21.5,70,85,65,65,60,65,410
914,1,91401,Quaquaval,,Water,Fighting,Dancer,Blue,Torrent,Moxie,,9,0,0,1.8,61.9,85,120,80,85,75,85,530
915,1,91501,Lechonk,,Normal,,Hog,Grey,Aroma Veil,Gluttony,Thick Fat,9,0,0,0.5,10.2,54,45,40,35,45,35,254
916,1,91601,Oinkologne,,Normal,,Hog,Grey,Lingering Aroma,Gluttony,Thick Fat,9,0,0,1,120,110,100,75,59,80,65,489
917,1,91701,Tarountula,,Bug,,String Ball,White,Insomnia,Stakeout,,9,0,0,0.3,4,35,41,45,29,40,20,210
918,1,91801,Spidops,,Bug,,Trap,Green,Insomnia,Stakeout,,9,0,0,1,16.5,60,79,92,52,86,35,404
919,1,91901,Nymble,,Bug,,Grasshopper,Blue,Swarm,Tinted Lens,,9,0,0,0.2,1,33,46,40,21,25,45,210
920,1,92001,Lokix,,Bug,,Grasshopper,Grey,Swarm,Tinted Lens,,9,0,0,1,17.5,71,102,78,52,55,92,450
921,1,92101,Pawmi,,Electric,,Mouse,Orange,Static,Natural Cure,Iron Fist,9,0,0,0.3,2.5,45,50,20,40,25,60,240
922,1,92201,Pawmo,,Electric,Fighting,Mouse,Orange,Volt Absorb,Natural Cure,Iron Fist,9,0,0,0.4,6.5,60,75,40,50,40,85,350
923,1,92301,Pawmot,,Electric,Fighting,Hands-On,Orange,Volt Absorb,Natural Cure,Iron Fist,9,0,0,0.9,41,70,115,70,70,60,105,490
924,1,92401,Tandemaus,,Normal,,Couple,White,Run Away,Pickup,Own Tempo,9,0,0,0.3,1.8,50,50,45,40,45,75,305
925,1,92501,Maushold,Family of Three,Normal,,Family,White,Friend Guard,Cheek Pouch,Technician,9,0,0,0.3,2.3,74,75,70,65,75,111,470
925,2,92502,Maushold,Family of Four,Normal,,,White,Friend Guard,Cheek Pouch,Technician,9,0,0,0.3,2.8,74,75,70,65,75,111,470
926,1,92601,Fidough,,Fairy,,Puppy,Yellow,Own Tempo,Klutz,,9,0,0,0.3,10.9,37,55,70,30,55,65,312
927,1,92701,Dachsbun,,Fairy,,Dog,Red,Well-baked Body,Aroma Veil,,9,0,0,0.5,14.9,57,80,115,50,80,95,477
928,1,92801,Smoliv,,Grass,Normal,Olive,Green,Early Bird,Harvest,,9,0,0,0.3,6.5,41,35,45,58,51,30,260
929,1,92901,Dolliv,,Grass,Normal,Olive,Green,Early Bird,Harvest,,9,0,0,0.6,11.9,52,53,60,78,78,33,354
930,1,93001,Arboliva,,Grass,Normal,Olive,Green,Seed Sower,Harvest,,9,0,0,1.4,48.2,78,69,90,125,109,39,510
931,1,93101,Squawkabilly,Green Plumage,Normal,Flying,Parrot,Green,Intimidate,Hustle,Guts,9,0,0,0.6,2.4,82,96,51,45,51,92,417
931,2,93102,Squawkabilly,Blue Plumage,Normal,Flying,,Blue,Intimidate,Hustle,Guts,9,0,0,0.6,2.4,82,96,51,45,51,92,417
931,3,93103,Squawkabilly,Yellow Plumage,Normal,Flying,,Yellow,Intimidate,Hustle,Sheer Force,9,0,0,0.6,2.4,82,96,51,45,51,92,417
931,4,93104,Squawkabilly,White Plumage,Normal,Flying,,White,Intimidate,Hustle,Sheer Force,9,0,0,0.6,2.4,82,96,51,45,51,92,417
932,1,93201,Nacli,,Rock,,Rock Salt,Brown,Purifying Salt,Sturdy,Clear Body,9,0,0,0.4,16,55,55,75,35,35,25,280
933,1,93301,Naclstack,,Rock,,Rock Salt,Brown,Purifying Salt,Sturdy,Clear Body,9,0,0,0.6,105,60,60,100,35,65,35,355
934,1,93401,Garganacl,,Rock,,Rock Salt,Brown,Purifying Salt,Sturdy,Clear Body,9,0,0,2.3,240,100,100,130,45,90,35,500
935,1,93501,Charcadet,,Fire,,Fire Child,Red,Flash Fire,Flame Body,,9,0,0,0.6,10.5,40,50,40,50,40,35,255
936,1,93601,Armarouge,,Fire,Psychic,Fire Warrior,Yellow,Flash Fire,Weak Armor,,9,0,0,1.5,85,85,60,100,125,80,75,525
937,1,93701,Ceruledge,,Fire,Ghost,Fire Blades,Purple,Flash Fire,Weak Armor,,9,0,0,1.6,62,75,125,80,60,100,85,525
938,1,93801,Tadbulb,,Electric,,EleTadpole,Yellow,Own Tempo,Static,Damp,9,0,0,0.3,0.4,61,31,41,59,35,45,272
939,1,93901,Bellibolt,,Electric,,EleFrog,Blue,Electromorphosis,Static,Damp,9,0,0,1.2,113,109,64,91,103,83,45,495
940,1,94001,Wattrel,,Electric,Flying,Storm Petrel,Grey,Wind Power,Volt Absorb,Competitive,9,0,0,0.4,3.6,40,40,35,55,40,70,280
941,1,94101,Kilowattrel,,Electric,Flying,Frigatebird,Grey,Wind Power,Volt Absorb,Competitive,9,0,0,1.4,38.6,70,70,60,105,60,125,490
942,1,94201,Maschiff,,Dark,,Rascal,Red,Intimidate,Run Away,Stakeout,9,0,0,0.5,16,60,78,60,40,51,51,340
943,1,94301,Mabosstiff,,Dark,,Boss,Brown,Intimidate,Guard Dog,Stakeout,9,0,0,1.1,61,80,120,90,60,70,85,505
944,1,94401,Shroodle,,Poison,Normal,Toxic Mouse,Black,Unburden,Pickpocket,Prankster,9,0,0,0.2,0.7,40,65,35,40,35,75,290
945,1,94501,Grafaiai,,Poison,Normal,Toxic Monkey,White,Unburden,Poison Point,Prankster,9,0,0,0.7,27.2,63,95,65,80,72,110,485
946,1,94601,Bramblin,,Grass,Ghost,Tumbleweed,Orange,Wind Rider,Infiltrator,,9,0,0,0.6,0.6,40,65,30,45,35,60,275
947,1,94701,Brambleghast,,Grass,Ghost,Tumbleweed,Orange,Wind Rider,Infiltrator,,9,0,0,1.2,6,55,115,70,80,70,90,480
948,1,94801,Toedscool,,Ground,Grass,Woodear,Pink,Mycelium Might,,,9,0,0,0.9,33,40,40,35,50,100,70,335
949,1,94901,Toedscruel,,Ground,Grass,Woodear,Grey,Mycelium Might,,,9,0,0,1.9,58,80,70,65,80,120,100,515
950,1,95001,Klawf,,Rock,,Ambush,Orange,Anger Shell,Shell Armor,Regenerator,9,0,0,1.3,79,70,100,115,35,55,75,450
951,1,95101,Capsakid,,Grass,,Spicy Pepper,Green,Chlorophyll,Insomnia,Klutz,9,0,0,0.3,3,50,62,40,62,40,50,304
952,1,95201,Scovillain,,Grass,Fire,Spicy Pepper,Green,Chlorophyll,Insomnia,Moody,9,0,0,0.9,15,65,108,65,108,65,75,486
953,1,95301,Rellor,,Bug,,Rolling,Brown,Compound Eyes,Shed Skin,,9,0,0,0.2,1,41,50,60,31,58,30,270
954,1,95401,Rabsca,,Bug,Psychic,Rolling,Pink,Synchronize,Telepathy,,9,0,0,0.3,3.5,75,50,85,115,100,45,470
955,1,95501,Flittle,,Psychic,,Frill,Yellow,Anticipation,Frisk,,9,0,0,0.2,1.5,30,35,30,55,30,75,255
956,1,95601,Espathra,,Psychic,,Ostrich,Orange,Opportunist,Frisk,Speed Boost,9,0,0,1.9,90,95,60,60,101,60,105,481
957,1,95701,Tinkatink,,Fairy,Steel,Metalsmith,Pink,Mold Breaker,Own Tempo,Pickpocket,9,0,0,0.4,8.9,50,45,45,35,64,58,297
958,1,95801,Tinkatuff,,Fairy,Steel,Hammer,Pink,Mold Breaker,Own Tempo,Pickpocket,9,0,0,0.7,59.1,65,55,55,45,82,78,380
959,1,95901,Tinkaton,,Fairy,Steel,Hammer,Pink,Mold Breaker,Own Tempo,Pickpocket,9,0,0,0.7,112.8,85,75,77,70,105,94,506
960,1,96001,Wiglett,,Water,,Garden Eel,White,Gooey,Rattled,Sand Veil,9,0,0,1.2,1.8,10,55,25,35,25,95,245
961,1,96101,Wugtrio,,Water,,Garden Eel,Red,Gooey,Rattled,Sand Veil,9,0,0,1.2,5.4,35,100,50,50,70,120,425
962,1,96201,Bombirdier,,Flying,Dark,Item Drop,White,Big Pecks,Keen Eye,Rocky Payload,9,0,0,1.5,42.9,70,103,85,60,85,82,485
963,1,96301,Finizen,,Water,,Dolphin,Blue,Water Veil,,,9,0,0,1.3,60.2,70,45,40,45,40,75,315
964,1,96401,Palafin,Zero,Water,,Dolphin,Blue,Zero to Hero,,,9,0,0,1.3,60.2,100,70,72,53,62,100,457
964,2,96402,Palafin,Hero,Water,,Hero,Blue,Zero to Hero,,,9,0,0,1.8,97.4,100,160,97,106,87,100,650
965,1,96501,Varoom,,Steel,Poison,Single-Cyl,White,Overcoat,Slow Start,,9,0,0,1,35,45,70,63,30,45,47,300
